2456224.732300     1.105619     0.000200
2456224.733000     1.105506     0.000200
2456224.733700     1.105137     0.000200
2456224.735100     1.105277     0.000200
2456224.735800     1.104945     0.000200
2456224.736500     1.104764     0.000200
2456224.737200     1.103921     0.000200
2456224.738600     1.103613     0.000200
2456224.739300     1.103709     0.000200
2456224.740000     1.103109     0.000200
2456224.740700     1.102590     0.000200
2456224.741400     1.102284     0.000200
2456224.742100     1.101729     0.000200
2456224.742800     1.100780     0.000200
2456224.743500     1.100921     0.000200
2456224.744200     1.100237     0.000200
2456224.744900     1.100058     0.000200
2456224.745600     1.098997     0.000200
2456224.746300     1.099027     0.000200
2456224.747000     1.098169     0.000200
2456224.747600     1.098352     0.000200
2456224.748300     1.097960     0.000200
2456224.749000     1.097264     0.000200
2456224.749700     1.096992     0.000200
2456224.750400     1.096681     0.000200
2456224.751800     1.095390     0.000200
2456224.752500     1.095163     0.000200
2456224.753200     1.094273     0.000200
2456224.753900     1.094102     0.000200
2456224.754600     1.093232     0.000200
2456224.755300     1.092631     0.000200
2456224.756000     1.092723     0.000200
2456224.756700     1.091872     0.000200
2456224.757400     1.091395     0.000200
2456224.758100     1.091128     0.000200
2456224.758800     1.090219     0.000200
2456224.759500     1.089412     0.000200
2456224.760200     1.089300     0.000200
2456224.760900     1.088786     0.000200
2456224.761600     1.088067     0.000200
2456224.762300     1.087095     0.000200
2456224.763000     1.086997     0.000200
2456224.763700     1.086492     0.000200
2456224.764400     1.085919     0.000200
2456224.765800     1.083917     0.000200
2456224.766500     1.083402     0.000200
2456224.767200     1.082084     0.000200
2456224.767900     1.081225     0.000200
2456224.768600     1.080618     0.000200
2456224.769300     1.079968     0.000200
2456224.770000     1.079159     0.000200
2456224.770700     1.078349     0.000200
2456224.771400     1.077713     0.000200
2456224.772100     1.076933     0.000200
2456224.772800     1.075811     0.000200
2456224.773500     1.075385     0.000200
2456224.774200     1.074487     0.000200
2456224.774900     1.073422     0.000200
2456224.775600     1.072218     0.000200
2456224.776300     1.071474     0.000200
2456224.777000     1.071239     0.000200
2456224.777700     1.070750     0.000200
2456224.778400     1.069538     0.000200
2456224.779100     1.069401     0.000200
2456224.779800     1.068329     0.000200
2456224.780500     1.067302     0.000200
2456224.781200     1.066948     0.000200
2456224.781900     1.065757     0.000200
2456224.782600     1.065210     0.000200
2456224.783300     1.064001     0.000200
2456224.784000     1.063552     0.000200
2456224.784700     1.062519     0.000200
2456224.785400     1.061447     0.000200
2456224.786100     1.060871     0.000200
2456224.786800     1.060533     0.000200
2456224.787500     1.059251     0.000200
2456224.788200     1.059325     0.000200
2456224.788900     1.058089     0.000200
2456224.789600     1.057624     0.000200
2456224.793800     1.051977     0.000200
2456224.794500     1.051445     0.000200
2456224.798700     1.047805     0.000200
2456224.799400     1.046226     0.000200
2456224.800100     1.045625     0.000200
2456224.800800     1.044741     0.000200
2456224.801500     1.043911     0.000200
2456224.802200     1.043210     0.000200
2456224.802900     1.041711     0.000200
2456224.803600     1.041524     0.000200
2456224.804300     1.040358     0.000200
2456224.805000     1.040132     0.000200
2456224.807100     1.038043     0.000200
2456224.810500     1.033630     0.000200
2456224.811200     1.033006     0.000200
2456224.811900     1.031629     0.000200
2456224.812600     1.031898     0.000200
2456224.813300     1.031013     0.000200
