2449300.708700     22.426900      4.673200  1993.856612  RV/ddo_hg.comp03.dat
2449333.640600      3.586200      5.276100  1993.946776  RV/ddo_hg.comp03.dat
2449580.809600     29.624900      3.189200  1994.623502  RV/ddo_hg.comp03.dat
2449586.865400     28.460000      3.889300  1994.640083  RV/ddo_hg.comp03.dat
2449587.871400     27.723800      3.788900  1994.642837  RV/ddo_hg.comp03.dat
2449588.843900     35.176000      3.892900  1994.645500  RV/ddo_hg.comp03.dat
2449594.838700     38.794800      3.629400  1994.661913  RV/ddo_hg.comp03.dat
2449604.900700     26.628600      6.686000  1994.689462  RV/ddo_hg.comp03.dat
2449627.793900     -3.369000      4.519400  1994.752141  RV/ddo_hg.comp03.dat
2449628.740100     -8.504800      3.355000  1994.754732  RV/ddo_hg.comp03.dat
2449636.656900    -20.925200      6.977400  1994.776407  RV/ddo_hg.comp03.dat
2449637.745900    -28.811600      7.590800  1994.779389  RV/ddo_hg.comp03.dat
2449638.743700    -27.662900      3.476600  1994.782121  RV/ddo_hg.comp03.dat
2449649.820700    -49.372500      4.434800  1994.812449  RV/ddo_hg.comp03.dat
2449667.842400    -27.858300      3.014000  1994.861790  RV/ddo_hg.comp03.dat
2449672.565400    -13.236700      6.213200  1994.874721  RV/ddo_hg.comp03.dat
2449673.610300    -12.994700      6.164900  1994.877582  RV/ddo_hg.comp03.dat
2449678.872900     -4.625300      3.733800  1994.891991  RV/ddo_hg.comp03.dat
2449679.507300      4.091400      6.991700  1994.893728  RV/ddo_hg.comp03.dat
2449679.516600     -1.623700      5.704800  1994.893753  RV/ddo_hg.comp03.dat
2449694.700300      6.609900      4.992800  1994.935325  RV/ddo_hg.comp03.dat
2449698.710300     20.350500      5.439300  1994.946304  RV/ddo_hg.comp03.dat
2449725.502300     32.868900      4.464400  1995.019658  RV/ddo_hg.comp03.dat
2449727.520100     34.832000      5.760900  1995.025182  RV/ddo_hg.comp03.dat
2449763.609100     12.480800      3.774900  1995.123991  RV/ddo_hg.comp03.dat
2449766.520500     10.132200      4.493000  1995.131962  RV/ddo_hg.comp03.dat
2450519.535800    -40.129900      6.352100  1997.193650  RV/ddo_hg.comp03.dat
2451863.559105     -1.116600     10.428500  2000.873463  RV/elodie_hg.comp03.dat
2451863.559105      1.284400     14.392700  2000.873463  RV/elodie_ha.comp03.dat
2451863.559105      6.327700      9.748600  2000.873463  RV/elodie_hb.comp03.dat
2451960.253470    -29.855200     17.611100  2001.138204  RV/elodie_ha.comp03.dat
2451960.253470    -33.927300     11.309100  2001.138204  RV/elodie_hb.comp03.dat
2451960.253470    -46.319900     12.863900  2001.138204  RV/elodie_hg.comp03.dat
2452128.624164    -49.664400      7.947300  2001.599188  RV/elodie_hb.comp03.dat
2452128.624164    -54.958000     12.397200  2001.599188  RV/elodie_hg.comp03.dat
2452128.624164    -75.615800     22.544300  2001.599188  RV/elodie_ha.comp03.dat
2452505.863900     31.612900      7.587200  2002.632036  RV/ddo_hg.comp03.dat
2452505.878000     33.677300      5.798900  2002.632074  RV/ddo_hg.comp03.dat
