# JD_UTC & u1coord [m] & v1coord [m] & u2coord [m] & v2coord [m] & eff_wave [m] & eff_band [m] & t3amp & t3amperr & t3phi & t3phierr & incremental dataset number & dataset
      2451093.85802245     -3.58978600e+01  -3.19114087e-01   2.06586762e+01   7.78288383e+00      7.44799991e-07   2.29000001e-08      3.35515052e-01   2.67227907e-02  -4.25623622e+00   2.46561227e+00	1 dat/1998-10-07.dat
      2451093.85802245     -3.58978600e+01  -3.19114087e-01   2.06586762e+01   7.78288383e+00      7.68500001e-07   2.47000003e-08      3.94433647e-01   2.86813155e-02  -3.19560886e-01   2.17297815e+00	1 dat/1998-10-07.dat
      2451093.85802245     -3.58978600e+01  -3.19114087e-01   2.06586762e+01   7.78288383e+00      7.94199991e-07   2.67000004e-08      4.23913658e-01   2.85200235e-02   2.44894165e-02   2.10520325e+00	1 dat/1998-10-07.dat
      2451093.85802245     -3.58978600e+01  -3.19114087e-01   2.06586762e+01   7.78288383e+00      8.22000004e-07   2.89000006e-08      6.57298625e-01   7.90121704e-02  -5.46621790e+00   4.99000131e+00	1 dat/1998-10-07.dat
      2451093.85802245     -3.58978600e+01  -3.19114087e-01   2.06586762e+01   7.78288383e+00      8.52200003e-07   3.13000008e-08      4.44282234e-01   2.73369439e-02   5.52617927e+00   2.51374312e+00	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      5.26800022e-07   9.19999987e-09      1.82827473e-01   1.54848486e-01  -1.29041821e+02   3.58478620e+01	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      5.36199991e-07   9.69999991e-09      2.42226705e-01   1.14325970e-01  -1.35928209e+02   4.49989153e+01	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      5.46100011e-07   1.02000000e-08      2.65304565e-01   2.01808318e-01  -4.40221982e+01   7.48295718e+01	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      5.56500027e-07   1.07000000e-08      2.34818920e-01   8.89265239e-02  -1.13493558e+02   1.74873248e+01	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      5.67500024e-07   1.13000000e-08      2.11116537e-01   8.06078166e-02  -9.38418746e+01   1.74547807e+01	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      5.79100004e-07   1.20000001e-08      1.27788514e-01   4.22951393e-02  -7.28491243e+01   1.97229652e+01	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      5.91400010e-07   1.27000002e-08      1.30240649e-01   4.00531515e-02  -8.19898025e+01   1.45180554e+01	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      6.04499974e-07   1.34000002e-08      1.25969395e-01   2.78296769e-02  -8.64049461e+01   1.07070028e+01	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      6.18300021e-07   1.42000003e-08      1.37393385e-01   3.22830789e-02  -6.37424057e+01   8.92051563e+00	1 dat/1998-10-07.dat
