# JD_UTC & ucoord [m] & vcoord [m] & eff_wave [m] & eff_band [m] & vis2data [] & vis2err [] & incremental dataset number & dataset
# t [JD] & u [m] baseline & v [m] baseline & lambda_eff [m] effective wavelength & band_eff [m] effective bandwidth & V^2 [] interferometric visibility & sigma_V^2 & incremental dataset number & dataset
2448275.756600     11.53029760    -27.95364350    5.000000e-07  3.000000e-08      4.20733431e-01    7.00000003e-02      29  vsquared/910119.dat
2448275.756600     11.53029760    -27.95364350    5.500000e-07  3.000000e-08      4.54873449e-01    4.80000004e-02      29  vsquared/910119.dat
2448275.756600     11.53029760    -27.95364350    8.000000e-07  3.000000e-08      3.86893125e-01    5.90000004e-02      29  vsquared/910119.dat
2448275.766900     12.38083660    -27.82244600    5.000000e-07  3.000000e-08      3.78172097e-01    5.09999990e-02      29  vsquared/910119.dat
2448275.766900     12.38083660    -27.82244600    5.500000e-07  3.000000e-08      4.33592898e-01    4.19999994e-02      29  vsquared/910119.dat
2448275.766900     12.38083660    -27.82244600    8.000000e-07  3.000000e-08      2.51521678e-01    6.49999976e-02      29  vsquared/910119.dat
2448548.759900     -6.53844335    -13.26812650    5.000000e-07  3.000000e-08      6.59114367e-01    1.03000000e-01      30  vsquared/911019.dat
2448548.759900     -6.53844335    -13.26812650    5.500000e-07  3.000000e-08      9.18976949e-01    8.39999989e-02      30  vsquared/911019.dat
2448548.759900     -6.53844335    -13.26812650    8.000000e-07  3.000000e-08      2.08397065e-01    1.70000002e-01      30  vsquared/911019.dat
2448548.812100     -4.42389457    -13.57462200    5.500000e-07  3.000000e-08      6.04679958e-01    6.40000030e-02      30  vsquared/911019.dat
2448548.812100     -4.42389457    -13.57462200    8.000000e-07  3.000000e-08      5.92529512e-01    1.01000004e-01      30  vsquared/911019.dat
2448548.839600     -3.10028275    -13.68492450    5.000000e-07  3.000000e-08      4.03372468e-01    7.69999996e-02      30  vsquared/911019.dat
2448548.839600     -3.10028275    -13.68492450    5.500000e-07  3.000000e-08      2.05319052e-01    5.90000004e-02      30  vsquared/911019.dat
2448548.839600     -3.10028275    -13.68492450    8.000000e-07  3.000000e-08      6.42660341e-01    1.15000002e-01      30  vsquared/911019.dat
2448548.948900      2.64976411    -13.71215770    5.000000e-07  3.000000e-08      1.46488408e-01    1.94000006e-01      30  vsquared/911019.dat
2448548.948900      2.64976411    -13.71215770    5.500000e-07  3.000000e-08      6.92738679e-01    1.50999993e-01      30  vsquared/911019.dat
2448548.948900      2.64976411    -13.71215770    8.000000e-07  3.000000e-08      9.46362582e-01    3.49000007e-01      30  vsquared/911019.dat
2448548.965200      3.46780269    -13.65904130    5.000000e-07  3.000000e-08      5.26307750e-01    8.50000009e-02      30  vsquared/911019.dat
2448548.965200      3.46780269    -13.65904130    5.500000e-07  3.000000e-08      8.01449194e-01    8.29999968e-02      30  vsquared/911019.dat
2448548.965200      3.46780269    -13.65904130    8.000000e-07  3.000000e-08      6.53519626e-01    1.23000003e-01      30  vsquared/911019.dat
2448548.975100      3.94832665    -13.61986760    5.000000e-07  3.000000e-08      6.51234846e-01    9.49999988e-02      30  vsquared/911019.dat
2448548.975100      3.94832665    -13.61986760    8.000000e-07  3.000000e-08      7.36285677e-01    1.44999996e-01      30  vsquared/911019.dat
2448548.988400      4.56338081    -13.56002880    5.500000e-07  3.000000e-08      8.67556169e-01    1.26000002e-01      30  vsquared/911019.dat
2448548.988400      4.56338081    -13.56002880    8.000000e-07  3.000000e-08      9.62843844e-01    2.59000003e-01      30  vsquared/911019.dat
2448549.014100      5.66487202    -13.42000230    5.000000e-07  3.000000e-08      7.21290566e-01    1.85000002e-01      30  vsquared/911019.dat
2448549.014100      5.66487202    -13.42000230    5.500000e-07  3.000000e-08      9.74881325e-01    1.11000001e-01      30  vsquared/911019.dat
2448549.014100      5.66487202    -13.42000230    8.000000e-07  3.000000e-08      8.13656671e-01    1.93000004e-01      30  vsquared/911019.dat
2448549.026900      6.16042221    -13.33939560    5.000000e-07  3.000000e-08      7.01809153e-01    1.55000001e-01      30  vsquared/911019.dat
2448549.026900      6.16042221    -13.33939560    5.500000e-07  3.000000e-08      8.36441602e-01    2.02999994e-01      30  vsquared/911019.dat
2448562.742600     -5.77971673    -13.40245460    5.000000e-07  3.000000e-08      1.05034784e-01    2.50000004e-02      31  vsquared/911102.dat
2448562.742600     -5.77971673    -13.40245460    5.500000e-07  3.000000e-08      1.90712201e-01    3.40000018e-02      31  vsquared/911102.dat
2448562.742600     -5.77971673    -13.40245460    8.000000e-07  3.000000e-08      7.82776955e-01    4.39999998e-02      31  vsquared/911102.dat
2448562.768400     -4.68974379    -13.54625240    5.000000e-07  3.000000e-08      3.19517804e-02    6.19999990e-02      31  vsquared/911102.dat
2448562.768400     -4.68974379    -13.54625240    8.000000e-07  3.000000e-08      6.08407857e-01    1.23000003e-01      31  vsquared/911102.dat
2448562.792700     -3.55016917    -13.65276250    5.000000e-07  3.000000e-08      3.88004745e-01    4.39999998e-02      31  vsquared/911102.dat
2448562.792700     -3.55016917    -13.65276250    5.500000e-07  3.000000e-08      1.02965471e-01    3.20000015e-02      31  vsquared/911102.dat
2448562.792700     -3.55016917    -13.65276250    8.000000e-07  3.000000e-08      7.21260232e-01    5.79999983e-02      31  vsquared/911102.dat
2448562.815900     -2.38180652    -13.72611390    5.000000e-07  3.000000e-08      5.27004767e-01    4.80000004e-02      31  vsquared/911102.dat
2448562.815900     -2.38180652    -13.72611390    5.500000e-07  3.000000e-08      1.94682606e-01    3.20000015e-02      31  vsquared/911102.dat
2448562.815900     -2.38180652    -13.72611390    8.000000e-07  3.000000e-08      7.11102175e-01    5.29999994e-02      31  vsquared/911102.dat
