# JD & duration [day] & sigma_d [day] & dataset
2456224.724205   0.265600   0.006900	most.v4.pmin.01.dat
2456228.301662   0.261100   0.003500	most.v4.smin.02.dat
2456231.868584   0.267800   0.006900	most.v4.pmin.02.dat
2456235.445218   0.257300   0.003500	most.v4.smin.01.dat
