# PASS_SET  Geneva
# PASSBAND  B2
# EFFWL     4480
# WLFACTOR  1
# REFERENCE Golay, M. 1962, Pub. Obs. Geneve No. 15 (serie A), 29              
# Table taken from ADPS http://ulisse.pd.astro.it/Astro/ADPS/Systems/index.html         
4000 0.0000
4100 0.0120
4200 0.0645
4300 0.1988
4400 0.2810
4500 0.2704
4600 0.2130
4700 0.1238
4800 0.0485
4900 0.0151
5000 0.0032
5100 0.0000
